product_id,detected_at,detected_at_utc,detection_price,entry_price,target_price,stop_price,outcome,minutes_to_outcome,pnl_pct_after_fees,mfe_pct,mae_pct,rsi,macd_hist,v_over_avg,over_high_pct,usd_per_min,source_file,notes
LINK-USD,1756417801,2025-08-28 21:50:01+00:00,24.923,24.972845999999997,26.970673679999997,24.223660619999997,bad-data,,,,,,,,,,./data/detections/detections.latest.jsonl,fetch-failed
LINK-USD,1756417815,2025-08-28 21:50:15+00:00,24.923,24.972845999999997,26.970673679999997,24.223660619999997,bad-data,,,,,,,,,,./data/detections/detections.latest.jsonl,fetch-failed
LINK-USD,1756417826,2025-08-28 21:50:26+00:00,24.923,24.972845999999997,26.970673679999997,24.223660619999997,timeout,180.0,-3.7248664633578277,1.7745434381007508,-1.4930056430091931,64.10426814521716,0.0005470966714956962,0.3070651384837764,-0.09628886659980296,14219.21803,./data/detections/detections.latest.jsonl,
LINK-USD,1756417841,2025-08-28 21:50:41+00:00,24.923,24.972845999999997,26.970673679999997,24.223660619999997,timeout,180.0,-3.7248664633578277,1.7745434381007508,-1.4930056430091931,64.10426814521716,0.0005470966714956962,0.3070651384837764,-0.09628886659980296,14219.21803,./data/detections/detections.latest.jsonl,
LINK-USD,1756417853,2025-08-28 21:50:53+00:00,24.923,24.972845999999997,26.970673679999997,24.223660619999997,timeout,180.0,-3.7248664633578277,1.7745434381007508,-1.4930056430091931,64.10426814521716,0.0005470966714956962,0.3070651384837764,-0.09628886659980296,14219.21803,./data/detections/detections.latest.jsonl,
PROMPT-USD,1756417861,2025-08-28 21:51:01+00:00,0.20396,0.20436792,0.22071735360000003,0.1982368824,timeout,180.0,-4.0911523256683395,4.967550680165456,-1.7947630919764812,85.70400009955463,0.0002667243348557396,0.7593753994607882,0.04405933323543554,2707.2795360000005,./data/detections/detections.latest.jsonl,
PUMP-USD,1756417945,2025-08-28 21:52:25+00:00,0.003193,0.0031993860000000002,0.0034553368800000006,0.00310340442,win,31.0,5.640000000000001,8.051982474137208,0.14421517128597738,57.75273601261553,6.607782528240317e-07,0.6857591662543873,-1.295097132284917,1032.703419,./data/detections/detections.latest.jsonl,
PUMP-USD,1756417957,2025-08-28 21:52:37+00:00,0.003193,0.0031993860000000002,0.0034553368800000006,0.00310340442,win,31.0,5.640000000000001,8.051982474137208,0.14421517128597738,57.75273601261553,6.607782528240317e-07,0.6857591662543873,-1.295097132284917,1032.703419,./data/detections/detections.latest.jsonl,
PROMPT-USD,1756418100,2025-08-28 21:55:00+00:00,0.20526,0.20567052,0.2221241616,0.1995004044,timeout,180.0,-5.078192184276091,4.302745964759547,-2.8494701136555722,89.52853618918992,0.000226900585058373,0.2341431741154114,0.04377644827082694,931.5658559999999,./data/detections/detections.latest.jsonl,
TREE-USD,1756418102,2025-08-28 21:55:02+00:00,0.4005,0.401301,0.43340508000000005,0.38926197,loss,121.0,-5.359999999999999,2.7906733349779778,-5.856202700715918,66.97334740989871,0.0004379353315568735,0.8448243986924737,-0.27234463976231194,2048.664968,./data/detections/detections.latest.jsonl,
TREE-USD,1756418119,2025-08-28 21:55:19+00:00,0.4005,0.401301,0.43340508000000005,0.38926197,bad-data,,,,,,,,,,./data/detections/detections.latest.jsonl,fetch-failed
TREE-USD,1756418160,2025-08-28 21:56:00+00:00,0.402,0.40280400000000005,0.4350283200000001,0.39071988,bad-data,,,,,,,,,,./data/detections/detections.latest.jsonl,fetch-failed
PROMPT-USD,1756418161,2025-08-28 21:56:01+00:00,0.20559,0.20600118,0.2224812744,0.1998211446,loss,178.0,-5.359999999999999,4.135325826774383,-3.0054099690108638,89.55364846489502,0.0001869211458733577,0.05736217031513197,-0.029167274318220304,201.78378,./data/detections/detections.latest.jsonl,
PUMP-USD,1756418162,2025-08-28 21:56:02+00:00,0.003218,0.003224436,0.00348239088,0.00312770292,win,32.0,5.640000000000001,8.546114731382492,0.017491431059579732,71.26573126683505,4.39494655120784e-06,0.7554900997583385,-0.6167129201356647,1292.48746,./data/detections/detections.latest.jsonl,
PROMPT-USD,1756418178,2025-08-28 21:56:18+00:00,0.20559,0.20600118,0.2224812744,0.1998211446,loss,178.0,-5.359999999999999,4.135325826774383,-3.0054099690108638,89.55364846489502,0.0001869211458733577,0.05736217031513197,-0.029167274318220304,201.78378,./data/detections/detections.latest.jsonl,
PENGU-USD,1756418182,2025-08-28 21:56:22+00:00,0.03017,0.030230339999999998,0.0326487672,0.0293234298,bad-data,,,,,65.47590552442652,1.2362665975925314e-05,6.469537420082685,-0.13258203513423217,24049.64548,./data/detections/detections.latest.jsonl,
PROMPT-USD,1756418192,2025-08-28 21:56:32+00:00,0.20559,0.20600118,0.2224812744,0.1998211446,loss,178.0,-5.359999999999999,4.135325826774383,-3.0054099690108638,89.55364846489502,0.0001869211458733577,0.05736217031513197,-0.029167274318220304,201.78378,./data/detections/detections.latest.jsonl,
PUMP-USD,1756418201,2025-08-28 21:56:41+00:00,0.003218,0.003224436,0.00348239088,0.00312770292,win,32.0,5.640000000000001,8.546114731382492,0.017491431059579732,71.26573126683505,4.39494655120784e-06,0.7554900997583385,-0.6167129201356647,1292.48746,./data/detections/detections.latest.jsonl,
PROMPT-USD,1756418203,2025-08-28 21:56:43+00:00,0.20559,0.20600118,0.2224812744,0.1998211446,loss,178.0,-5.359999999999999,4.135325826774383,-3.0054099690108638,89.55364846489502,0.0001869211458733577,0.05736217031513197,-0.029167274318220304,201.78378,./data/detections/detections.latest.jsonl,
PENGU-USD,1756418219,2025-08-28 21:56:59+00:00,0.03017,0.030230339999999998,0.0326487672,0.0293234298,bad-data,,,,,65.47590552442652,1.2362665975925314e-05,6.469537420082685,-0.13258203513423217,24049.64548,./data/detections/detections.latest.jsonl,
RARI-USD,1756418234,2025-08-28 21:57:14+00:00,0.9856,0.9875712,1.066576896,0.957944064,bad-data,,,,,79.82410312773646,0.00048142511007140507,3.030889112937348,-0.0101440454453261,1137.9748788,./data/detections/detections.latest.jsonl,
RENDER-USD,1756418244,2025-08-28 21:57:24+00:00,3.64,3.6472800000000003,3.9390624000000005,3.5378616000000003,bad-data,,,,,68.10218081882108,0.001447624649267198,2.216564168976627,-0.1098901098901095,8416.72188,./data/detections/detections.latest.jsonl,
RENDER-USD,1756418256,2025-08-28 21:57:36+00:00,3.64,3.6472800000000003,3.9390624000000005,3.5378616000000003,bad-data,,,,,68.10218081882108,0.001447624649267198,2.216564168976627,-0.1098901098901095,8416.72188,./data/detections/detections.latest.jsonl,
RENDER-USD,1756418269,2025-08-28 21:57:49+00:00,3.64,3.6472800000000003,3.9390624000000005,3.5378616000000003,bad-data,,,,,68.10218081882108,0.001447624649267198,2.216564168976627,-0.1098901098901095,8416.72188,./data/detections/detections.latest.jsonl,
IMX-USD,1756424101,2025-08-28 23:35:01+00:00,0.5596,0.5607192,0.6055767360000001,0.543897624,bad-data,,,,,64.26987076975999,0.00021614657251994547,0.0967670081188214,-0.3908331852904512,75.997278,./data/detections/detections.latest.jsonl,
IMX-USD,1756424134,2025-08-28 23:35:34+00:00,0.5596,0.5607192,0.6055767360000001,0.543897624,bad-data,,,,,64.26987076975999,0.00021614657251994547,0.0967670081188214,-0.3908331852904512,75.997278,./data/detections/detections.latest.jsonl,
SOL-USD,1756424220,2025-08-28 23:37:00+00:00,214.82,215.24964,232.4696112,208.7921508,bad-data,,,,,61.28582293223039,0.11379692339101151,1.1050763075379906,-0.19966567607726526,643980.5482303192,./data/detections/detections.latest.jsonl,
XLM-USD,1756424222,2025-08-28 23:37:02+00:00,0.382497,0.383261994,0.41392295352,0.37176413418,bad-data,,,,,57.36542652956893,0.0001257921562807578,0.5012179234503235,-0.3111554708897568,3118.9439667225297,./data/detections/detections.latest.jsonl,
TURBO-USD,1756424224,2025-08-28 23:37:04+00:00,0.004146,0.004154292,0.00448663536,0.00402966324,bad-data,,,,,51.273335357896144,9.971652933577663e-07,0.015744590973711503,-0.04823926676315038,20.666128,./data/detections/detections.latest.jsonl,
TAO-USD,1756424228,2025-08-28 23:37:08+00:00,336.3,336.9726,363.930408,326.863422,bad-data,,,,,57.21868814317336,0.06890120497196939,1.6135145927112233,-0.21063873972764213,3145.672356,./data/detections/detections.latest.jsonl,
XLM-USD,1756424232,2025-08-28 23:37:12+00:00,0.382497,0.383261994,0.41392295352,0.37176413418,bad-data,,,,,57.36542652956893,0.0001257921562807578,0.5012179234503235,-0.3111554708897568,3118.9439667225297,./data/detections/detections.latest.jsonl,
TAO-USD,1756424238,2025-08-28 23:37:18+00:00,336.3,336.9726,363.930408,326.863422,bad-data,,,,,57.21868814317336,0.06890120497196939,1.6135145927112233,-0.21063873972764213,3145.672356,./data/detections/detections.latest.jsonl,
XLM-USD,1756424244,2025-08-28 23:37:24+00:00,0.382497,0.383261994,0.41392295352,0.37176413418,bad-data,,,,,57.36542652956893,0.0001257921562807578,0.5012179234503235,-0.3111554708897568,3118.9439667225297,./data/detections/detections.latest.jsonl,
TAO-USD,1756424257,2025-08-28 23:37:37+00:00,336.3,336.9726,363.930408,326.863422,bad-data,,,,,57.21868814317336,0.06890120497196939,1.6135145927112233,-0.21063873972764213,3145.672356,./data/detections/detections.latest.jsonl,
